"","Heritability","Male Insecticide Exposure","Female Insecticide Exposure","Female Fitness Cost","Male Fitness Cost","Intervention Coverage","Dispersal"
"26",0.215015685837052,0.162094374469202,0.580891592729418,0.126525686180271,0.174400578066298,0.564748076966908,0.128394491038173
"27",0.297159493699402,0.727426334686345,0.446935736035346,0.414651196965103,0.0578097550714361,0.891884815373719,0.11927963416867
"28",0.164463172677252,0.480205686517572,0.707265927353385,0.119658061632596,0.569434666909562,0.817552590788975,0.521165291552544
"29",0.289744305227452,0.987160447078478,0.674171876287507,0.131669283811556,0.575604669712734,0.711397414681222,0.657017947432287
"30",0.179738486184017,0.183501092844782,0.840514251818298,0.36625646011648,0.460959338878935,0.797591893205643,0.531154912082143
"31",0.225491060082533,0.079200423725415,0.599975482523302,0.306907494313215,0.126891950534386,0.657868366644494,0.641827087388895
"32",0.057857853975473,0.970264688227279,0.439822765073669,0.180228255094473,0.560456851020534,0.852920688576028,0.624727745866403
"33",0.214489460361225,0.244131558527239,0.629287491573836,0.254255725171056,0.531120090879587,0.823210898395851,0.692271814027317
"34",0.135996652595326,0.605282888202369,0.601924752852763,0.415888349394686,0.380395204958272,0.699865761345737,0.873972136262208
"35",0.248109467291122,0.0184240812534001,0.420010829416709,0.479577673416586,0.130053386547098,0.717051703190505,0.6246241475318
"36",0.0608979806424817,0.725381171713583,0.480074616042548,0.272807654784063,0.401586565670227,0.612359586951453,0.252451229347624
"37",0.263846179082815,0.637417939470708,0.605347477421747,0.0598307265269272,0.0817508214122709,0.655579017444029,0.390366907120571
"38",0.0773379175633891,0.841476418261789,0.406179231261206,0.387035761287969,0.565699874608605,0.558038367430232,0.254880903869793
"39",0.121099770233221,0.196582853446109,0.820913214249071,0.143263506603429,0.050281806936536,0.882359827765562,0.761543637911789
"40",0.191703167625435,0.959648233132297,0.801625682723662,0.0673827105520246,0.19121509677164,0.895557653176971,0.117576470062211
"41",0.102719731661747,0.824701935378369,0.80113952910637,0.105661516725524,0.050034052256532,0.585365376305431,0.830733578906544
"42",0.109164434207603,0.146262557979068,0.667290937919705,0.501300107469958,0.070244568046134,0.878623511855006,0.821016279897094
"43",0.0517245441423031,0.0853617132761516,0.401210672670696,0.151617363198938,0.440977387573008,0.869716294183321,0.151683751263842
"44",0.23168243296158,0.916450716470601,0.696788888716116,0.271803664118415,0.579044631163991,0.839483470441829,0.587680447710902
"45",0.200539865493844,0.711967499024002,0.472515967994113,0.0916242811286049,0.285774601232982,0.657005937690418,0.569773318579942
"46",0.204842482066329,0.747030410159193,0.515874569752486,0.501676665656792,0.429962855738476,0.67407509990342,0.266364150868729
"47",0.0813213058390538,0.691250339027401,0.78311489890432,0.529303033112566,0.379411219213713,0.589962389299776,0.849793101128414
"48",0.126834139520954,0.963784271039022,0.842255822180212,0.314884934395256,0.491782286979794,0.845636400037557,0.607697697804719
"49",0.267366420985747,0.821840203795908,0.665905389094562,0.56125913523559,0.258558352625801,0.670731909124982,0.582614124270044
"50",0.0712411295814905,0.390419163147919,0.41823898488346,0.0848814264099803,0.472138510270791,0.719497144059408,0.417863962928839
"51",0.0625232257375494,0.494251036865031,0.721107054386637,0.0556170163078289,0.341835069499261,0.697674544893913,0.805791595385037
"52",0.108442453128903,0.78718236102392,0.687968296474265,0.213900825072872,0.342849082488137,0.823917240151595,0.298174204926416
"53",0.122560470000282,0.0504800587956328,0.486251797010563,0.396584546723586,0.401258047113037,0.625288642582763,0.716157414585017
"54",0.176454458915105,0.136189972993126,0.423020018007001,0.281588662036759,0.103266149864342,0.569252966580372,0.787235575002171
"55",0.296898851635773,0.250581002566637,0.448962651342084,0.138228018173247,0.43826381955839,0.575943160225917,0.339736425850913
"56",0.0669249370391481,0.175338585232524,0.42828313318924,0.103215116576474,0.237216163105517,0.877652238161955,0.806476366271935
"57",0.0576888139670249,0.708877727195853,0.897543477863539,0.40621267740797,0.080110226048775,0.502587503115479,0.437822604901232
"58",0.159413864894246,0.600747577686934,0.753692428909196,0.0748192195831668,0.237602884185929,0.687059837488253,0.186357004833631
"59",0.229962578465522,0.842614040070772,0.725149288214277,0.536626890612787,0.127581631662711,0.846271774242353,0.554531872902513
"60",0.121579082834627,0.992860054901149,0.520050911097857,0.211352266760647,0.465252960743597,0.706991559747756,0.829496581710801
"61",0.260420901254157,0.0143101982136257,0.417025035593589,0.355690644742197,0.0405735727706002,0.667271515783761,0.815080226500556
"62",0.224037361219502,0.432090161198471,0.674078601951362,0.377451388007865,0.343910342727557,0.746864219411854,0.594453867484666
"63",0.0539407183164265,0.325700317864586,0.698838974357583,0.233723940194141,0.105041511063271,0.672336941914912,0.443820635334887
"64",0.136169008690247,0.947017016348569,0.802734318130789,0.228753854612892,0.181064541701592,0.727586446326487,0.157229100521766
"65",0.262165683502436,0.399420520978747,0.61947719775294,0.15282667068332,0.0585504577704072,0.637666843614616,0.122071460820772
"66",0.222285689650406,0.30904436049615,0.560732103926456,0.394405415061717,0.548643235877896,0.533455878558978,0.685855470176674
"67",0.196820534041431,0.79100372699229,0.468182659845264,0.480969659722092,0.285281687149106,0.708955965302959,0.139271039901786
"68",0.129360829022818,0.162861723816488,0.770552874843846,0.2024675800334,0.52789100835565,0.770694976259433,0.326253396554031
"69",0.178860401757108,0.281657248861296,0.899747795932577,0.238416725980218,0.124478940038668,0.659347721348312,0.123305590931661
"70",0.0931033033861662,0.755980428950395,0.714194104141556,0.0517842070306251,0.509917070439259,0.750247024163883,0.161767107991986
"71",0.0836544783906778,0.403886212406121,0.87677128610292,0.418063961242238,0.388022184526298,0.795074658326581,0.146471665908285
"72",0.152568857666641,0.585147549425019,0.425613636623952,0.324419302732347,0.214802194220235,0.812355992230698,0.649730371673703
"73",0.0719397580271587,0.0826984431603923,0.560615546457749,0.455188350093018,0.0994174661677349,0.725204256504532,0.264947488046065
"74",0.116324882704637,0.609303418689594,0.826278180097649,0.191618069655498,0.425070944466759,0.867732161050197,0.303332100341208
"75",0.180123071260739,0.0236837023547851,0.630178839492519,0.351004055690438,0.0501225592178758,0.887079493355397,0.642126597591899
"76",0.256559800684871,0.481831345896376,0.805038362896862,0.159016718330317,0.374637751411603,0.679393451122623,0.208701703059226
"77",0.198461382643972,0.182971110978164,0.624343233852368,0.54260155587706,0.567012258009833,0.653853814231586,0.643514168880284
"78",0.156373344937339,0.472387218924006,0.550146020903881,0.464476204393497,0.173365670550264,0.724496149912346,0.482006091339104
"79",0.187360429596365,0.102861373691447,0.551734643655107,0.461087270341561,0.383455748759755,0.661267984223701,0.111476840750985
"80",0.0511850756384432,0.681472422832437,0.455048936575325,0.412569150383458,0.354620925838942,0.620735935754441,0.439877051296979
"81",0.140199527714041,0.546667419461859,0.602998183127516,0.405926103912746,0.219876862345896,0.775770563732311,0.499315054745302
"82",0.135300078465848,0.763288679664955,0.891694539911882,0.186563160904631,0.144010560967481,0.834304975129776,0.770945705960244
"83",0.290886857185233,0.813387657907698,0.481406052224152,0.2256454730954,0.239459601337816,0.898841548288055,0.712741314204335
"84",0.296799689524691,0.614903148538014,0.671404914985201,0.477573533382775,0.11049520813316,0.740639632493798,0.738125854866765
"85",0.119163603685645,0.193714212020021,0.763350294889044,0.466594186334063,0.323961969271789,0.59387643174449,0.559922383589223
"86",0.162468652594392,0.673398037489783,0.782105174840265,0.317730616419518,0.417112521674245,0.740147947023287,0.290761847798973
"87",0.0665182514016749,0.22152447322309,0.434678127515223,0.393245873324955,0.133697223014005,0.560147343910281,0.155462072064243
"88",0.0716341592871118,0.0982175814971793,0.676977613408864,0.0578768938136138,0.240598934451365,0.618740048616081,0.257837342146747
"89",0.181401166070416,0.729995640534721,0.415970710671041,0.126016038939344,0.409225225550979,0.873146468097884,0.522800179333612
"90",0.179663905952044,0.71150360862324,0.42538366027046,0.226882374520083,0.205140538260895,0.698315694393404,0.664847831107676
"91",0.111005833247956,0.695992990699643,0.897962375480821,0.0651238920877948,0.304298123740616,0.876762314897664,0.733324555009492
"92",0.155942537038552,0.637254231292708,0.731184019245696,0.502839807174446,0.427040689684614,0.55315297645675,0.786271504418813
"93",0.297034847424948,0.441674268737156,0.882280955661787,0.547145047241727,0.160081756708719,0.519751211239938,0.416272537816614
"94",0.190418412014027,0.922705467132339,0.866562338265125,0.559905448981545,0.408714957326798,0.561105518659521,0.366067484429702
"95",0.148857401009626,0.701508885572013,0.479017473292025,0.554342710552539,0.426213550146243,0.55914050189469,0.221812473522313
"96",0.130266238053271,0.908331161816558,0.588786479573743,0.547039459369007,0.470080354266538,0.504478223545495,0.659783065451793
"97",0.0501921230838052,0.397648869406059,0.683505321464688,0.458768581385813,0.1583218423518,0.865103922192734,0.426385925403759
"98",0.253907344550302,0.217475147915119,0.634029422699567,0.514567758527832,0.173885879050468,0.701718704523183,0.725862683564797
"99",0.152738232472457,0.0625279217175208,0.821100460557314,0.0905945289427107,0.158490924859351,0.848175901462398,0.313032713681608
"100",0.0951903102085926,0.666457240392547,0.774268386117485,0.193476851340317,0.329158867292782,0.747439386066739,0.747148208512068
"101",0.165619835709583,0.353380362167908,0.482250319045526,0.525830838434313,0.302418738413956,0.886573835021649,0.742722218242176
"102",0.272030260435445,0.585515641267365,0.460389698326215,0.0542122239689613,0.47952537246005,0.700952239306327,0.209459160074815
"103",0.119483292489056,0.652358866455033,0.651275775097939,0.140708150677427,0.445988250340292,0.695849066570234,0.484795532044172
"104",0.061969277901249,0.913770736328093,0.531104122613114,0.484289058599038,0.414529437340254,0.75794060001798,0.799261466568112
"105",0.189820642108005,0.357165021087322,0.584437849119422,0.499513914041512,0.493056453149393,0.811705074564498,0.202173985900097
"106",0.147664420147042,0.675534550997894,0.865732432642882,0.238279631602975,0.057175728924403,0.742780290932376,0.692618227607645
"107",0.263772296607285,0.539276281510526,0.842392288051383,0.149291627024826,0.544540757105085,0.614766341887265,0.481331808149479
"108",0.0856052356097382,0.341959489610745,0.699485538537381,0.0414068693066807,0.273769098718381,0.543035928018559,0.102189297006354
"109",0.0630243241785327,0.461833293161588,0.897833024909208,0.139803106314608,0.126220347179661,0.507173412722275,0.799493024198711
"110",0.243180344142765,0.984210215140693,0.827107308055321,0.447537572630662,0.426795378570918,0.685134305699877,0.423541403085738
"111",0.160776786447235,0.79871556436792,0.612661658166233,0.213492330822412,0.103377087403302,0.668044251636658,0.166658241102472
"112",0.254039977056626,0.233331248046318,0.412802208289155,0.562956753138792,0.377671039068252,0.658373016105536,0.217194686962217
"113",0.294488579807186,0.813131129713124,0.814528967846744,0.563534580981665,0.371126610969514,0.816259519008528,0.756587497640811
"114",0.11396486193845,0.619958674975578,0.608999802813306,0.177918910795115,0.247407045826017,0.766960605894197,0.621382428600639
"115",0.188735481264722,0.774272794196941,0.462313766174251,0.423528717061689,0.566641441754815,0.877687506079841,0.185103301849775
"116",0.293657660090656,0.665954578542057,0.447464086705842,0.0981231343956608,0.224786352438151,0.885088868944477,0.167599639898613
"117",0.189136014599144,0.485392722368194,0.546926951900357,0.505280413688657,0.314714131276414,0.680484381346665,0.888587316298559
"118",0.230068108739902,0.294101681108773,0.662125634923181,0.064586593122229,0.444821343863352,0.528271347000133,0.502341895785257
"119",0.228850177794613,0.882350091950549,0.799916321734688,0.150641975394189,0.485774644805927,0.558869646650739,0.392350105320476
"120",0.150154876182717,0.00861818654425442,0.584554489335208,0.12295633590729,0.201073782881047,0.843970848982818,0.831445040799044
"121",0.20557351873694,0.193515839256998,0.788101586380904,0.125795795279476,0.470680155631244,0.526723619568367,0.207823267509379
"122",0.11285511293048,0.567195768608432,0.777360557730379,0.301073898987529,0.225477153431227,0.680196125574652,0.637100971125737
"123",0.0974009168726392,0.0123936595807783,0.469053777666413,0.102033300680781,0.57278087826072,0.89718067972973,0.470825412644669
"124",0.0903926468383172,0.878511621352797,0.628221108945506,0.577001036200855,0.110281957404936,0.590344252798129,0.430387409971952
"125",0.0930055727466359,0.36539217585274,0.711759745023609,0.486960851143784,0.317551744397826,0.826632265605088,0.299556735990494
"126",0.0776056177510182,0.689686029344611,0.807939499641326,0.0948092078204807,0.246683964259591,0.706748195365034,0.458430817295127
"127",0.0662025331974379,0.658753892193362,0.504662746734545,0.168958491633191,0.476806640420259,0.799102347079702,0.646634619375393
"128",0.236717061208759,0.319284804017143,0.505526786047057,0.533274614704553,0.0513103088785326,0.88865254028419,0.676518940033279
"129",0.152409996239492,0.376202167598763,0.42585926828552,0.533913512632242,0.501454833612409,0.50645688898813,0.370472009980753
"130",0.122679970859375,0.869523906675493,0.596581915259664,0.405535637357855,0.051713303083186,0.576680924580973,0.772170165306628
"131",0.170479194161785,0.248105149565404,0.497016465414758,0.381017139587582,0.238078896309783,0.550937967586368,0.46621788501896
"132",0.10787022279558,0.441832067946484,0.852480216834298,0.497850106928088,0.370849664072649,0.811658113216832,0.102832231950834
"133",0.212801583509974,0.29182360767955,0.426646649664291,0.385403933949335,0.457198565446898,0.518078859536909,0.195769935549609
"134",0.138411764500907,0.22465557933799,0.53542009615174,0.134513583692792,0.170692830862008,0.670515603227559,0.189366736087762
"135",0.0884640513736173,0.124573140775226,0.78801237088053,0.194161673443524,0.144375813472049,0.7220684146915,0.711147909483537
"136",0.199340135368716,0.303075043690531,0.416551359775173,0.259737315809876,0.121324342472921,0.67138957622407,0.699005994368121
"137",0.0804863273169147,0.0828578280558344,0.747904691460426,0.383603674635581,0.0861494694393864,0.634273978792429,0.45494661568813
"138",0.286668516226322,0.795994824431278,0.611126948389225,0.100827272527887,0.226609826424519,0.636639268474095,0.156957364753597
"139",0.271173680060043,0.634555246911198,0.632781801534351,0.040732736682835,0.251938811342573,0.744521847005729,0.598857920090482
"140",0.10314247327043,0.654065333154239,0.691553515067278,0.369602881284393,0.505567457546597,0.821863620368354,0.261029515259154
"141",0.156911267459649,0.110105131934537,0.765663031707378,0.0829639898083201,0.0942207487810217,0.615074230429307,0.486328256269209
"142",0.177814090394799,0.259380963476235,0.823348436026578,0.540196191921792,0.274184711908401,0.546531770894472,0.691070665275715
"143",0.246864629297378,0.972469731856976,0.412333821072127,0.261814851034653,0.3467916440987,0.50888463782385,0.130311281656697
"144",0.268287457166833,0.629932609847793,0.724172315646755,0.395729275345876,0.316072620426933,0.511683088565301,0.412234453464076
"145",0.228164722035674,0.223778337419173,0.608400565153756,0.346143036317748,0.149209954036674,0.79227931145994,0.581497737795673
"146",0.177858613821235,0.475038029116206,0.661534416173515,0.114983598052685,0.405909310360228,0.653418682767507,0.429680436697342
"147",0.0837444862459204,0.0796960800229106,0.622649444771651,0.255094171255799,0.407998502527234,0.81622918210078,0.8951696464606
"148",0.27060027960944,0.399168474246468,0.429308792284946,0.16821547902196,0.502860408514373,0.824546872911807,0.724555220427215
"149",0.290016269283195,0.36337593906736,0.627842598018725,0.494699189921536,0.305998672472319,0.759573866385743,0.361358708876818
"150",0.261043681314786,0.54155484729181,0.495157624620455,0.378812575272497,0.2407935675095,0.5153503411204,0.151248355925009
"151",0.114438720271876,0.41373124120417,0.650561514954828,0.236076465018992,0.492487819085333,0.618324243571293,0.300150510785058
"152",0.221545762673195,0.752701503071096,0.884422650067275,0.162278397979875,0.226643349743894,0.74812551076917,0.516786298914142
"153",0.196436020599643,0.600582849522214,0.770835674388963,0.387257389717635,0.212643044178383,0.544659230255522,0.787587306596674
"154",0.0825980916963541,0.186174896256626,0.462221126785269,0.51483935439664,0.339537380269027,0.716973952211868,0.459277704448402
"155",0.260857701208629,0.83064973798804,0.503894566908525,0.0876215461964421,0.213052566120714,0.731619700998776,0.384598813918084
"156",0.203279533970682,0.874702871474344,0.453091433768673,0.138453890025656,0.041796812014157,0.625047867125627,0.855376262529269
"157",0.111751348285796,0.0173947300522588,0.569907987132669,0.278556752620446,0.432980118773232,0.860395814143866,0.100010693417415
"158",0.284827499336319,0.850778847378539,0.424235186649067,0.354579683244624,0.344252414689456,0.521886281723958,0.465158979138248
"159",0.107449388660199,0.832806314798305,0.549620484350738,0.468806033401439,0.469523632156827,0.502178448122181,0.131042108192593
"160",0.286180910365854,0.962409673638595,0.719442546409578,0.0954067821373185,0.298626840538388,0.843585073719993,0.777483231469393
"161",0.111878901208681,0.352456491194386,0.723268963899603,0.366736549782742,0.297825530378223,0.881969466645699,0.760151756972074
"162",0.147262663669279,0.119643136243662,0.787517666061758,0.216622057493438,0.336156441175336,0.618486244578157,0.454169509977326
"163",0.0941391315303859,0.215498263595393,0.620472131412895,0.179406738781435,0.527251114777935,0.877332472931519,0.732358809579425
"164",0.159264222215686,0.265524383327039,0.537934505960904,0.518078133129854,0.0505308176158378,0.57177306886252,0.529391914841049
"165",0.104988457990193,0.666994866751786,0.453142712589866,0.354015944667389,0.281476895277493,0.550196224645805,0.741503059549928
"166",0.101724447693222,0.465586615509773,0.458588815295487,0.499672855034014,0.549850318770894,0.833404077184107,0.636480064957552
"167",0.192560573360999,0.353719402460288,0.425017962141195,0.297056415935476,0.493510042628524,0.797248909275122,0.860045043017864
"168",0.251986344131862,0.130281196661107,0.632461271162774,0.565443306558582,0.534384931294867,0.567642347510699,0.565921102198623
"169",0.289065454397921,0.648124959766446,0.620658542740648,0.104580499000533,0.0950507094361316,0.800746665504109,0.1725035763615
"170",0.163753750202421,0.303934094695793,0.417633526448463,0.0546621073857406,0.230436050538488,0.508179525650702,0.574447799789645
"171",0.208474472735403,0.579678752341261,0.86897901901952,0.337706284674984,0.323872726018397,0.50456532946026,0.403853912566788
"172",0.114358821927803,0.923940679335035,0.742924551965296,0.197907945740074,0.289219922658309,0.817285296273045,0.632049728155397
"173",0.0868550604946446,0.0203537645771634,0.745627178997407,0.517755690992154,0.12994160674,0.695790204441398,0.840233235228173
"174",0.161040804294799,0.982058191400254,0.777672216276405,0.545324868854159,0.0916619280434214,0.806233656306379,0.754886081140861
"175",0.272667330220074,0.371274693072401,0.633402878734912,0.238987425618419,0.203433612454624,0.595953239074033,0.654181001147702
"176",0.253219278653536,0.492373035526322,0.663357627371862,0.375303955603624,0.0758400459901262,0.65685105734298,0.80789713765841
"177",0.0794981858424377,0.664235720275389,0.789029070005799,0.0422751553561296,0.44892569624836,0.649320295262057,0.616777936536521
"178",0.242169230433321,0.823224013843387,0.429022180756344,0.112433955627804,0.454877367324212,0.659747174008191,0.383957042088807
"179",0.21523008414926,0.468127383411676,0.620309566303226,0.339222896027965,0.164115209299001,0.591587408968322,0.488636973395273
"180",0.135906287318503,0.669939334947895,0.881903920279676,0.152586979856102,0.191891904462121,0.631417660999782,0.762924853270315
"181",0.134663091009588,0.609880718032783,0.655797411316284,0.430839263752521,0.258691456605483,0.887239003799111,0.587473604090139
"182",0.125093143412471,0.713398552143015,0.478758692937857,0.183586211746312,0.540715357427301,0.807338376801498,0.615455701844953
"183",0.118065186063398,0.535078177908948,0.433162191305403,0.401046459998174,0.24173980394267,0.619937488069125,0.894658250615075
"184",0.279687696261343,0.36445711111729,0.847133481399994,0.517587564217727,0.065209706699756,0.837959097330794,0.435574654249512
"185",0.187427287579863,0.822593382560229,0.738598159563891,0.392437568088394,0.568953415682814,0.643246216030624,0.11916939310506
"186",0.0822302847708226,0.613760711342469,0.801757451724703,0.29589157402871,0.15413173280116,0.685093681466524,0.793635740159079
"187",0.256690614302759,0.993396198535478,0.787204292336805,0.457291066198916,0.135269929887177,0.774074302774314,0.83605378987968
"188",0.157733273942303,0.305039405029314,0.703344764586166,0.386810933800897,0.184280764359378,0.776772356077638,0.534868841277436
"189",0.283299638590973,0.451069842653861,0.738916686267173,0.554947034993873,0.0766557501670672,0.823004728652146,0.301276232350655
"190",0.249932132401364,0.493740898178751,0.872542888303334,0.261450901571398,0.28020731010545,0.644197522445843,0.57126871829357
"191",0.214206409698667,0.941406936106319,0.555211956325872,0.145683214884911,0.139837676082592,0.760578569092434,0.731981609971002
"192",0.0645402109406423,0.216439321687957,0.626842841913621,0.236275630452111,0.406824061615678,0.700654560066406,0.735462953582928
"193",0.194087335435627,0.499718653195398,0.570980685106176,0.232074204108977,0.219774363857973,0.88107255998997,0.101270580112189
"194",0.199588427444361,0.190827676597238,0.472781519938284,0.0761131400745809,0.528218327807244,0.666353182831742,0.354443360912018
"195",0.107021574158338,0.703178444173746,0.60775924075949,0.557445652909631,0.217253846951889,0.570363192161024,0.575617686819248
"196",0.265663409297285,0.916672366601229,0.598284427987062,0.472354893368844,0.24885224153035,0.773762250881586,0.383110340179168
"197",0.176434652969276,0.0687212414974347,0.51795445051936,0.340645309848425,0.376870443821127,0.832551403004751,0.477871712905876
"198",0.269698391344608,0.523917447069753,0.747792634390946,0.265710028510005,0.380760266424876,0.537522435654718,0.372500117810443
"199",0.200860418921639,0.905412121596746,0.60412408592042,0.5618384976494,0.568408176629054,0.744052000225615,0.698610410046876
"200",0.0603908017463749,0.554925891486835,0.70623156547437,0.173374342542228,0.173425304673094,0.715619613832459,0.342699431926422
"201",0.253058155516384,0.0356777982693631,0.688018751840713,0.530379931481984,0.233191970704446,0.792535220618043,0.115596546949744
"202",0.293764942602569,0.144686001174524,0.616926469349302,0.0558365058236532,0.416628839610928,0.537746253350917,0.418315291830301
"203",0.12900073679043,0.739702192990482,0.727429970280244,0.246603624925616,0.287238589392868,0.803729733249657,0.494212982845567
"204",0.246666086463386,0.649831220994983,0.42074156894302,0.345468547500149,0.451818477701547,0.590597331056111,0.670555247559846
"205",0.0500720458361786,0.550586083117267,0.778300932758721,0.159629394951731,0.50668196486936,0.510572155521829,0.545493732893765
"206",0.100653037251951,0.917543726167642,0.890450927843223,0.326647648668742,0.260668503537983,0.577790976173431,0.469408539312668
"207",0.0966035305692698,0.270467999350838,0.689967263558297,0.210850801770476,0.191547812094967,0.521967478432748,0.42741405975841
"208",0.157958044079936,0.49092880282416,0.602426911376649,0.324012599475719,0.310339349504955,0.562559197946247,0.239950406997018
"209",0.148313682550145,0.173463916842453,0.808824384910939,0.218264162283543,0.087744783618697,0.777417004681677,0.628708804605976
"210",0.207262408206402,0.145771898866585,0.602162090645405,0.225704269125964,0.328958556491957,0.566218139395211,0.339472838169038
"211",0.119296948288078,0.281341686561098,0.780750478550279,0.204349917630559,0.253920144388392,0.805941808503903,0.818231477811635
"212",0.159483870248881,0.261246622833191,0.875836339954287,0.25054249229299,0.183389092684712,0.801652774459869,0.767277306997813
"213",0.170561776075349,0.633376281089475,0.806362410093611,0.429389088272316,0.301752380933992,0.686047788303252,0.541451543679088
"214",0.139736320284405,0.391676786892675,0.444378140704497,0.0779580139433918,0.47439662057222,0.80513543432802,0.846783434382826
"215",0.144245198990905,0.454793106184853,0.700861828721385,0.180961703632203,0.22926240945125,0.730338766195215,0.500617769085504
"216",0.148453415465879,0.392383919879701,0.492109317098861,0.0424186552843517,0.231667749886378,0.6871402019828,0.404095961965695
"217",0.0869881253348314,0.743994545016577,0.869403403348848,0.257710213639021,0.215805468815008,0.837774773289301,0.848414492031187
"218",0.258672890051501,0.244331391812814,0.885225288292766,0.502965593127134,0.484402457425216,0.868932210668176,0.521905007706992
"219",0.119315217041795,0.871250072872173,0.893980598133057,0.468682220027646,0.283815271319024,0.887424328111969,0.825348643980101
"220",0.119045836873236,0.859932641319698,0.783676094402978,0.295790921834133,0.38301428484946,0.874197912483066,0.410280461366251
"221",0.132124975598557,0.966357488507638,0.426942791609,0.305909109697224,0.25163882036468,0.689985126151573,0.19194190415971
"222",0.107519266123464,0.745683034014283,0.82696370351899,0.427743229022667,0.216403913500415,0.836787182082124,0.309383894633837
"223",0.209696625960909,0.479507293273741,0.644234098631004,0.116029881972512,0.382129485238707,0.546283630278632,0.389636847168244
"224",0.146078204924613,0.0459480372003745,0.420613957204693,0.106536889879487,0.327523669340616,0.738363382930644,0.333276116569936
"225",0.0819499168743612,0.27156451441003,0.724509861354064,0.268936332731194,0.560184900637078,0.545597073521819,0.665261273135394
"226",0.196555803744763,0.418044477749057,0.766234806097485,0.0586275013062004,0.343476116826258,0.56979663621882,0.826194138077609
"227",0.11061642814338,0.227553307821974,0.549238476389996,0.496910462302103,0.0693461867844705,0.734001555886064,0.695304178891852
"228",0.288880674112122,0.883324132579332,0.656076646373398,0.449313498799495,0.399047484980454,0.779202669830322,0.868395189395659
"229",0.158086918022879,0.986225625485368,0.489492676575598,0.2575679509216,0.216308620155116,0.898246381402686,0.44108924189724
"230",0.208156289567763,0.193366279446427,0.402559437406901,0.119896604522895,0.461847124401199,0.865990645455178,0.279753802054189
"231",0.21654668422559,0.248783657125058,0.723521331919194,0.508952921556954,0.314115848002724,0.710793919279091,0.455081779531091
"232",0.146243229702464,0.979324732428649,0.843360807491466,0.215237348466604,0.0627047353680721,0.541930032045431,0.41421193615038
"233",0.204152325165702,0.99727926447019,0.772437095658993,0.387166333103454,0.124319226717248,0.535420988022964,0.120565165003464
